gameid,1stTeamId,2ndTeamId,1stTeamPoint,2ndTeamPoint,duration,season
20500016,DEN,LAL,97,99,48,2006
20500017,GSW,ATL,122,97,48,2006
20500018,MIA,IND,102,105,48,2006
20500019,LAL,PHX,112,122,48,2006
20500020,TOR,BKN,92,102,48,2006
20500021,PHI,CHA,93,110,48,2006
20500022,ORL,MEM,85,94,48,2006
20500023,BOS,DET,81,82,48,2006
20500024,NYK,WAS,75,86,48,2006
20500025,NOP,SAC,93,67,48,2006
20500026,SAS,CLE,102,76,48,2006
20500027,DEN,POR,107,68,48,2006
20500028,LAC,ATL,92,77,48,2006
20500029,GSW,UTA,85,91,48,2006
20500030,SEA,MIN,107,102,48,2006
20500031,WAS,ORL,87,79,48,2006
20500032,BKN,CHI,100,99,48,2006
20500033,CHA,BOS,107,105,48,2006
20500034,DET,TOR,117,84,48,2006
20500035,IND,PHI,109,111,48,2006
20500036,MEM,CLE,113,106,48,2006
20500037,MIL,MIA,105,100,48,2006
20500038,HOU,NOP,84,91,48,2006
20500039,DAL,SAS,103,84,48,2006
20500040,UTA,PHX,88,97,48,2006
20500041,POR,ATL,94,93,48,2006
20500042,LAC,MIN,100,99,48,2006
20500043,NYK,GSW,81,83,48,2006
20500044,PHX,SAC,117,118,48,2006
20500045,LAL,DEN,112,92,48,2006
20500046,TOR,CLE,93,105,48,2006
20500047,CHA,UTA,91,95,48,2006
20500048,MIA,BKN,90,89,48,2006
20500049,MIN,LAC,93,78,48,2006
20500050,CHI,SAS,95,104,48,2006
20500051,ATL,LAL,97,103,48,2006
20500052,MIL,GSW,103,110,48,2006
20500053,MEM,SEA,94,69,48,2006
20500054,HOU,ORL,74,76,48,2006
20500055,SAC,DET,88,102,48,2006
20500056,PHI,DAL,112,97,48,2006
20500057,WAS,LAC,97,102,48,2006
20500058,CLE,SEA,112,85,48,2006
20500059,BOS,MEM,99,98,48,2006
20500060,BKN,UTA,91,83,48,2006
20500061,CHA,SAS,86,94,48,2006
20500062,IND,MIA,95,90,48,2006
20500063,NOP,ORL,83,88,48,2006
20500064,MIN,LAL,88,74,48,2006
20500065,CHI,GSW,85,84,48,2006
20500066,POR,NYK,95,83,48,2006
20500067,DEN,SAC,107,91,48,2006
20500068,ATL,LAC,95,102,48,2006
20500069,MIA,HOU,88,84,48,2006
20500070,PHX,DET,104,111,48,2006
20500071,TOR,UTA,84,99,48,2006
20500072,WAS,SEA,137,96,48,2006
20500073,IND,BKN,102,90,48,2006
20500074,BOS,SAS,82,103,48,2006
20500075,CHA,DAL,88,98,48,2006
20500076,CLE,MEM,89,70,48,2006
20500077,PHI,LAL,85,81,48,2006
20500078,SAC,DEN,101,85,48,2006
20500079,GSW,NYK,86,84,48,2006
20500080,POR,DET,81,84,48,2006
20500081,WAS,SAS,110,95,48,2006
20500082,ATL,MEM,84,85,48,2006
20500083,MIA,CHA,108,99,48,2006
20500084,BKN,HOU,91,99,48,2006
20500085,NOP,DAL,103,109,48,2006
20500086,CHI,UTA,103,98,48,2006
20500087,MIL,IND,103,102,48,2006
20500088,PHX,GSW,101,86,48,2006
20500089,TOR,SEA,121,126,48,2006
20500090,BOS,HOU,102,82,48,2006
20500091,PHI,LAC,113,108,48,2006
20500092,ORL,CLE,100,108,48,2006
20500093,DEN,MIN,102,91,48,2006
20500094,SAC,NYK,95,105,48,2006
20500095,MEM,LAL,85,73,48,2006
20500096,UTA,NYK,62,73,48,2006
20500097,GSW,CHI,100,82,48,2006
20500098,PHI,TOR,104,92,48,2006
20500099,ORL,CHA,85,77,48,2006
20500100,CLE,WAS,114,99,48,2006
20500101,BKN,SEA,109,99,48,2006
20500102,MIA,NOP,109,102,48,2006
20500103,DET,BOS,115,100,48,2006
20500104,MIN,HOU,89,94,48,2006
20500105,DAL,DEN,83,80,48,2006
20500106,SAS,ATL,103,79,48,2006
20500107,SAC,UTA,119,83,48,2006
20500108,LAC,MIL,109,85,48,2006
20500109,TOR,PHI,115,121,48,2006
20500110,BOS,SEA,100,113,48,2006
20500111,CHA,IND,122,90,48,2006
20500112,NOP,DEN,81,91,48,2006
20500113,PHX,MEM,103,115,48,2006
20500114,LAL,NYK,97,92,48,2006
20500115,POR,CHI,96,93,48,2006
20500116,GSW,MIL,87,90,48,2006
20500117,SAS,HOU,86,80,48,2006
20500118,DAL,ATL,87,78,48,2006
20500119,MIN,WAS,109,98,48,2006
20500120,CLE,ORL,102,84,48,2006
20500121,IND,CHA,93,85,48,2006
20500122,BOS,TOR,100,93,48,2006
20500123,MIA,PHI,106,96,48,2006
20500124,NOP,ATL,95,92,48,2006
20500125,DEN,NYK,95,86,48,2006
20500126,PHX,UTA,102,94,48,2006
20500127,HOU,DET,70,78,48,2006
20500128,SAC,MIL,103,82,48,2006
20500129,POR,GSW,80,91,48,2006
20500130,LAL,LAC,91,97,48,2006
20500131,SEA,CHI,98,84,48,2006
20500132,PHI,CLE,120,123,48,2006
20500133,ORL,NOP,95,98,48,2006
20500134,BKN,WAS,89,83,48,2006
20500135,MIN,CHA,102,89,48,2006
20500136,DAL,DET,119,82,48,2006
20500137,SAS,PHX,97,91,48,2006
20500138,UTA,MEM,72,80,48,2006
20500139,NYK,POR,103,92,48,2006
20500140,TOR,MIA,107,94,48,2006
20500141,LAC,GSW,113,101,48,2006
20500142,IND,HOU,85,74,48,2006
20500143,DEN,MEM,99,83,48,2006
20500144,SEA,SAC,106,104,48,2006
20500145,LAL,CHI,93,96,48,2006
20500146,PHI,NOP,103,91,48,2006
20500147,UTA,MIL,100,80,48,2006
20500148,SAC,SAS,93,96,48,2006
20500149,GSW,BKN,100,97,48,2006
20500150,WAS,DEN,105,108,48,2006
20500151,CLE,BOS,115,93,48,2006
20500152,MEM,POR,87,95,48,2006
20500153,DAL,HOU,102,93,48,2006
20500154,PHX,TOR,90,82,48,2006
20500155,SEA,UTA,87,93,48,2006
20500156,ATL,BOS,120,117,48,2006
20500157,ORL,WAS,91,83,48,2006
20500158,CHA,NYK,108,95,48,2006
20500159,MIA,POR,100,79,48,2006
20500160,DET,DEN,114,89,48,2006
20500161,HOU,PHX,88,100,48,2006
20500162,MIL,PHI,108,97,48,2006
20500163,NOP,MIN,84,80,48,2006
20500164,SAC,BKN,114,105,48,2006
20500165,LAC,TOR,103,100,48,2006
20500166,GSW,SAS,89,113,48,2006
20500167,IND,CLE,98,76,48,2006
20500168,LAL,SEA,108,96,48,2006
20500169,ORL,POR,104,89,48,2006
20500170,IND,ATL,85,87,48,2006
20500171,BOS,CHA,90,89,48,2006
20500172,MIA,DAL,90,103,48,2006
20500173,DET,WAS,114,120,48,2006
20500174,MEM,HOU,86,81,48,2006
20500175,MIN,MIL,99,91,48,2006
20500176,SAS,CHI,99,106,48,2006
20500177,DEN,LAC,105,95,48,2006
20500178,UTA,GSW,90,94,48,2006
20500179,SAC,TOR,106,104,48,2006
20500180,PHX,BKN,92,81,48,2006
20500181,SEA,NOP,99,105,48,2006
20500182,NYK,PHI,105,102,48,2006
20500183,ORL,MIA,80,77,48,2006
20500184,CHA,WAS,100,82,48,2006
20500185,CLE,MIN,85,89,48,2006
20500186,HOU,CHI,89,94,48,2006
20500187,DAL,MEM,92,112,48,2006
20500188,MIL,DET,76,85,48,2006
20500189,GSW,TOR,117,91,48,2006
20500190,ATL,POR,75,77,48,2006
20500191,LAC,IND,92,97,48,2006
20500192,LAL,BKN,96,102,48,2006
20500193,TOR,DAL,91,93,48,2006
20500194,BOS,ORL,83,87,48,2006
20500195,MIA,NYK,107,94,48,2006
20500196,DEN,BKN,92,101,48,2006
20500197,GSW,NOP,99,83,48,2006
20500198,PHI,POR,107,83,48,2006
20500199,MIL,DAL,113,111,48,2006
20500200,MIN,LAC,84,93,48,2006
20500201,CHI,ORL,85,76,48,2006
20500202,HOU,ATL,100,85,48,2006
20500203,SAS,LAL,90,84,48,2006
20500204,UTA,IND,60,84,48,2006
20500205,SAC,CHA,110,92,48,2006
20500206,TOR,MEM,66,92,48,2006
20500207,WAS,POR,96,89,48,2006
20500208,ATL,MIA,74,96,48,2006
20500209,CLE,LAC,112,105,48,2006
20500210,BOS,PHI,110,103,48,2006
20500211,BKN,DET,83,93,48,2006
20500212,NYK,CHI,109,101,48,2006
20500213,DEN,NOP,95,102,48,2006
20500214,PHX,IND,109,91,48,2006
20500215,SEA,CHA,104,94,48,2006
20500216,GSW,SAC,113,106,48,2006
20500217,DAL,SAS,90,92,48,2006
20500218,UTA,LAL,101,105,48,2006
20500219,WAS,MIL,102,105,48,2006
20500220,ATL,TOR,101,102,48,2006
20500221,BOS,CHI,102,106,48,2006
20500222,DET,NYK,106,98,48,2006
20500223,MEM,ORL,91,69,48,2006
20500224,NOP,PHI,88,86,48,2006
20500225,PHX,DEN,102,97,48,2006
20500226,SAC,MIA,87,98,48,2006
20500227,POR,IND,78,98,48,2006
20500228,LAL,MIN,108,113,48,2006
20500229,GSW,CHA,107,100,48,2006
20500230,SEA,CLE,115,108,48,2006
20500231,BKN,TOR,82,95,48,2006
20500232,CHI,DET,79,92,48,2006
20500233,MIL,ORL,104,84,48,2006
20500234,HOU,MEM,75,90,48,2006
20500235,DAL,NOP,97,88,48,2006
20500236,SAS,PHI,100,91,48,2006
20500237,DEN,MIA,101,99,48,2006
20500238,LAC,CLE,102,90,48,2006
20500239,NYK,BOS,99,102,48,2006
20500240,PHX,ATL,112,94,48,2006
20500241,SAC,MIN,77,85,48,2006
20500242,POR,UTA,93,98,48,2006
20500243,SEA,IND,107,102,48,2006
20500244,LAL,CHA,99,98,48,2006
20500245,ORL,SAS,85,110,48,2006
20500246,CHI,DAL,94,102,48,2006
20500247,UTA,MIN,77,91,48,2006
20500248,LAC,MIA,99,89,48,2006
20500249,WAS,TOR,119,111,48,2006
20500250,IND,DAL,75,84,48,2006
20500251,MIL,LAL,92,111,48,2006
20500252,MEM,NOP,89,73,48,2006
20500253,HOU,BOS,91,73,48,2006
20500254,DEN,ATL,125,116,48,2006
20500255,PHX,POR,130,85,48,2006
20500256,SAC,CLE,97,102,48,2006
20500257,SEA,NYK,101,104,48,2006
20500258,TOR,LAL,91,102,48,2006
20500259,PHI,MIL,85,88,48,2006
20500260,ORL,CHI,93,102,48,2006
20500261,CHA,BKN,84,97,48,2006
20500262,NOP,BOS,87,101,48,2006
20500263,SAS,MIA,98,84,48,2006
20500264,UTA,ATL,95,83,48,2006
20500265,POR,MIN,74,84,48,2006
20500266,LAC,NYK,84,79,48,2006
20500267,GSW,PHX,110,118,48,2006
20500268,IND,WAS,111,87,48,2006
20500269,SAC,HOU,95,106,48,2006
20500270,PHI,CHA,119,115,48,2006
20500271,MIA,DEN,92,100,48,2006
20500272,CLE,BKN,100,109,48,2006
20500273,MEM,DAL,83,90,48,2006
20500274,CHI,LAL,80,93,48,2006
20500275,SAS,BOS,101,89,48,2006
20500276,UTA,SEA,90,106,48,2006
20500277,PHX,NYK,85,81,48,2006
20500278,POR,NOP,98,95,48,2006
20500279,GSW,DET,103,106,48,2006
20500280,WAS,CHI,111,118,48,2006
20500281,ATL,SAS,94,84,48,2006
20500282,ORL,DEN,94,83,48,2006
20500283,BKN,PHI,95,107,48,2006
20500284,CHA,TOR,103,111,48,2006
20500285,IND,MEM,80,66,48,2006
20500286,MIN,LAL,95,82,48,2006
20500287,MIL,CLE,111,106,48,2006
20500288,DAL,BOS,103,94,48,2006
20500289,SEA,SAC,104,123,48,2006
20500290,LAC,PHX,101,91,48,2006
20500291,MIA,WAS,104,101,48,2006
20500292,LAC,DET,101,109,48,2006
20500293,SAC,NOP,110,100,48,2006
20500294,POR,HOU,86,100,48,2006
20500295,PHI,MIN,90,89,48,2006
20500296,NYK,MIL,92,112,48,2006
20500297,DAL,LAL,106,109,48,2006
20500298,UTA,DET,92,78,48,2006
20500299,PHX,NOP,87,91,48,2006
20500300,WAS,BKN,94,74,48,2006
20500301,CLE,ATL,94,100,48,2006
20500302,CHA,DEN,85,101,48,2006
20500303,MIN,SAC,91,93,48,2006
20500304,CHI,MIA,97,100,48,2006
20500305,SAS,LAC,95,87,48,2006
20500306,SEA,GSW,107,110,48,2006
20500307,TOR,CHI,94,105,48,2006
20500308,PHI,ATL,106,101,48,2006
20500309,BOS,IND,85,71,48,2006
20500310,BKN,CHA,83,91,48,2006
20500311,NYK,ORL,90,105,48,2006
20500312,DET,SAC,109,98,48,2006
20500313,MIL,MIA,83,100,48,2006
20500314,MEM,LAL,79,94,48,2006
20500315,NOP,LAC,102,89,48,2006
20500316,DAL,PHX,102,96,48,2006
20500317,UTA,POR,82,77,48,2006
20500318,GSW,HOU,105,111,48,2006
20500319,CLE,DEN,94,85,48,2006
20500320,MIN,SAS,88,90,48,2006
20500321,SEA,HOU,98,104,48,2006
20500322,TOR,GSW,98,108,48,2006
20500323,PHI,MIA,105,112,48,2006
20500324,ATL,NYK,122,111,48,2006
20500325,IND,UTA,93,83,48,2006
20500326,BOS,MIL,96,100,48,2006
20500327,BKN,DEN,115,106,48,2006
20500328,DET,CHI,110,82,48,2006
20500329,NOP,PHX,88,101,48,2006
20500330,DAL,ORL,109,103,48,2006
20500331,POR,SEA,99,111,48,2006
20500332,LAL,WAS,97,91,48,2006
20500333,LAC,HOU,89,81,48,2006
20500334,NYK,IND,96,102,48,2006
20500335,CHA,DET,78,103,48,2006
20500336,CLE,MIA,115,107,48,2006
20500337,MEM,PHX,91,87,48,2006
20500338,CHI,BOS,118,86,48,2006
20500339,MIL,UTA,80,88,48,2006
20500340,SAS,SAC,90,89,48,2006
20500341,TOR,PHI,80,107,48,2006
20500342,ATL,DEN,110,107,48,2006
20500343,BKN,GSW,118,90,48,2006
20500344,DAL,MIN,102,95,48,2006
20500345,POR,WAS,97,92,48,2006
20500346,LAL,HOU,74,76,48,2006
20500347,ORL,TOR,90,92,48,2006
20500348,BOS,GSW,109,98,48,2006
20500349,CHA,SAC,106,103,48,2006
20500350,MEM,DET,104,106,48,2006
20500351,SEA,WAS,111,101,48,2006
20500352,CLE,UTA,110,85,48,2006
20500353,BKN,LAC,99,85,48,2006
20500354,MIA,ATL,111,92,48,2006
20500355,DET,POR,93,89,48,2006
20500356,MIL,SAS,109,107,48,2006
20500357,CHI,CHA,92,105,48,2006
20500358,PHX,SEA,111,83,48,2006
20500359,LAL,DAL,112,90,48,2006
20500360,PHI,GSW,111,100,48,2006
20500361,ORL,BKN,85,96,48,2006
20500362,IND,LAC,97,75,48,2006
20500363,BOS,UTA,101,89,48,2006
20500364,NYK,SAS,96,109,48,2006
20500365,MEM,POR,89,79,48,2006
20500366,MIN,NOP,88,69,48,2006
20500367,HOU,TOR,81,94,48,2006
20500368,DEN,WAS,110,116,48,2006
20500369,CHI,CLE,100,108,48,2006
20500370,SAC,DAL,95,105,48,2006
20500371,ATL,PHI,111,108,48,2006
20500372,ORL,LAL,88,104,48,2006
20500373,NYK,UTA,98,90,48,2006
20500374,CHA,LAC,88,97,48,2006
20500375,MIA,BKN,88,95,48,2006
20500376,DET,GSW,97,85,48,2006
20500377,CLE,IND,94,89,48,2006
20500378,MEM,CHI,95,77,48,2006
20500379,MIN,POR,83,91,48,2006
20500380,MIL,NOP,101,94,48,2006
20500381,SAS,TOR,95,90,48,2006
20500382,DEN,HOU,108,86,48,2006
20500383,PHX,WAS,111,112,48,2006
20500384,SEA,DAL,98,101,48,2006
20500385,DET,SAS,85,70,48,2006
20500386,MIA,LAL,97,92,48,2006
20500387,WAS,LAL,94,91,48,2006
20500388,ORL,MIL,108,93,48,2006
20500389,CLE,CHI,102,91,48,2006
20500390,NYK,BKN,101,109,48,2006
20500391,MIN,PHX,89,103,48,2006
20500392,DAL,IND,102,80,48,2006
20500393,UTA,MEM,105,102,48,2006
20500394,SAC,POR,92,105,48,2006
20500395,SEA,BOS,118,111,48,2006
20500396,GSW,DEN,112,118,48,2006
20500397,ATL,CHA,90,93,48,2006
20500398,BKN,CLE,96,91,48,2006
20500399,MIA,MIL,109,98,48,2006
20500400,DET,TOR,113,106,48,2006
20500401,HOU,UTA,74,82,48,2006
20500402,SAS,IND,99,86,48,2006
20500403,DEN,PHI,106,108,48,2006
20500404,LAC,SAC,93,110,48,2006
20500405,TOR,ATL,108,102,48,2006
20500406,WAS,PHX,99,104,48,2006
20500407,ORL,NYK,105,95,48,2006
20500408,CHA,CHI,93,80,48,2006
20500409,NOP,HOU,92,90,48,2006
20500410,MIN,SEA,108,95,48,2006
20500411,POR,PHI,95,91,48,2006
20500412,LAL,MEM,99,100,48,2006
20500413,GSW,BOS,111,109,48,2006
20500414,DET,MIA,106,101,48,2006
20500415,SAS,NOP,111,84,48,2006
20500416,DEN,SEA,105,112,48,2006
20500417,WAS,MIA,113,128,48,2006
20500418,ORL,MIN,107,87,48,2006
20500419,IND,TOR,97,99,48,2006
20500420,BKN,ATL,99,91,48,2006
20500421,CHA,PHX,100,110,48,2006
20500422,MIL,NYK,113,108,48,2006
20500423,DAL,GSW,109,111,48,2006
20500424,SAC,BOS,116,112,48,2006
20500425,POR,MEM,90,93,48,2006
20500426,CLE,DET,97,84,48,2006
20500427,CHI,PHX,98,107,48,2006
20500428,NOP,DAL,90,95,48,2006
20500429,HOU,GSW,89,94,48,2006
20500430,UTA,PHI,108,102,48,2006
20500431,DEN,SAS,88,98,48,2006
20500432,SEA,MEM,96,100,48,2006
20500433,LAC,BOS,92,111,48,2006
20500434,MIA,MIN,97,70,48,2006
20500435,POR,LAC,94,100,48,2006
20500436,LAL,UTA,94,98,48,2006
20500437,IND,SEA,115,96,48,2006
20500438,NYK,PHX,140,133,48,2006
20500439,CHI,MIL,92,93,48,2006
20500440,DEN,BOS,120,110,48,2006
20500441,WAS,HOU,111,123,48,2006
20500442,ATL,TOR,97,108,48,2006
20500443,DET,ORL,108,99,48,2006
20500444,MEM,GSW,104,94,48,2006
20500445,DAL,POR,95,81,48,2006
20500446,UTA,LAL,90,80,48,2006
20500447,SAC,PHI,98,111,48,2006
20500448,TOR,ORL,121,97,48,2006
20500449,BOS,CHA,109,106,48,2006
20500450,MIL,CLE,84,91,48,2006
20500451,NOP,MIA,107,92,48,2006
20500452,MIN,DAL,91,78,48,2006
20500453,CHI,SEA,97,101,48,2006
20500454,SAS,POR,106,75,48,2006
20500455,DEN,IND,106,86,48,2006
20500456,PHX,PHI,105,85,48,2006
20500457,CLE,HOU,81,90,48,2006
20500458,GSW,IND,89,99,48,2006
20500459,TOR,HOU,112,92,48,2006
20500460,BOS,ATL,98,103,48,2006
20500461,BKN,ORL,113,106,48,2006
20500462,NYK,WAS,113,92,48,2006
20500463,DET,SEA,97,85,48,2006
20500464,MEM,UTA,87,65,48,2006
20500465,NOP,POR,90,80,48,2006
20500466,SAS,MIN,83,77,48,2006
20500467,MIL,CHI,91,105,48,2006
20500468,DEN,DAL,112,114,48,2006
20500469,SAC,LAC,118,114,48,2006
20500470,PHX,MIA,111,93,48,2006
20500471,LAL,PHI,119,93,48,2006
20500472,WAS,BOS,103,102,48,2006
20500473,ATL,NOP,101,93,48,2006
20500474,ORL,CHA,108,92,48,2006
20500475,DET,UTA,90,94,48,2006
20500476,CLE,MIL,96,88,48,2006
20500477,CHI,MEM,111,82,48,2006
20500478,DAL,MIN,83,79,48,2006
20500479,PHX,SAS,91,86,48,2006
20500480,LAC,LAL,109,112,48,2006
20500481,TOR,BKN,104,105,48,2006
20500482,NYK,SEA,120,116,48,2006
20500483,HOU,DEN,90,92,48,2006
20500484,SAC,IND,83,108,48,2006
20500485,POR,MIA,89,118,48,2006
20500486,PHI,SEA,107,98,48,2006
20500487,WAS,UTA,89,97,48,2006
20500488,BOS,DAL,102,104,48,2006
20500489,CHI,TOR,113,104,48,2006
20500490,LAL,IND,96,90,48,2006
20500491,ATL,BOS,94,98,48,2006
20500492,CLE,NYK,84,92,48,2006
20500493,CHA,HOU,111,106,48,2006
20500494,MIL,MIN,95,92,48,2006
20500495,MEM,SAC,99,85,48,2006
20500496,NOP,DET,86,96,48,2006
20500497,SAS,BKN,96,91,48,2006
20500498,DEN,PHX,139,137,48,2006
20500499,LAC,ORL,90,73,48,2006
20500500,TOR,CHA,95,86,48,2006
20500501,PHI,UTA,102,110,48,2006
20500502,WAS,ATL,103,72,48,2006
20500503,NYK,DAL,117,115,48,2006
20500504,IND,MIL,112,88,48,2006
20500505,MIN,CHI,99,93,48,2006
20500506,HOU,SAC,80,88,48,2006
20500507,POR,LAL,113,103,48,2006
20500508,SEA,ORL,113,104,48,2006
20500509,GSW,MIA,96,110,48,2006
20500510,SAS,DET,68,83,48,2006
20500511,PHX,GSW,112,99,48,2006
20500512,LAL,CLE,99,98,48,2006
20500513,IND,WAS,85,94,48,2006
20500514,NYK,ATL,105,94,48,2006
20500515,CHA,MIL,102,103,48,2006
20500516,PHI,BOS,125,124,48,2006
20500517,MEM,BKN,81,69,48,2006
20500518,NOP,SAC,90,76,48,2006
20500519,MIN,DEN,103,89,48,2006
20500520,POR,ORL,113,108,48,2006
20500521,SEA,MIA,104,117,48,2006
20500522,ATL,WAS,106,114,48,2006
20500523,DET,CHA,114,91,48,2006
20500524,CHI,IND,89,91,48,2006
20500525,MIL,DEN,93,100,48,2006
20500526,HOU,NOP,80,86,48,2006
20500527,DAL,BKN,110,77,48,2006
20500528,SAS,MEM,80,79,48,2006
20500529,UTA,MIA,94,100,48,2006
20500530,PHX,CLE,115,106,48,2006
20500531,LAC,SEA,98,72,48,2006
20500532,GSW,LAL,104,110,48,2006
20500533,TOR,NYK,129,103,48,2006
20500534,SAC,ORL,104,100,48,2006
20500535,POR,CLE,89,87,48,2006
20500536,NYK,MIN,90,96,48,2006
20500537,WAS,PHI,104,76,48,2006
20500538,CHA,NOP,92,107,48,2006
20500539,ATL,HOU,94,83,48,2006
20500540,CHI,DEN,94,97,48,2006
20500541,BKN,IND,97,92,48,2006
20500542,DET,BOS,94,84,48,2006
20500543,LAC,UTA,102,93,48,2006
20500544,GSW,SEA,109,93,48,2006
20500545,MEM,SAS,83,93,48,2006
20500546,DAL,MIL,114,95,48,2006
20500547,LAL,MIA,100,92,48,2006
20500548,UTA,TOR,111,98,48,2006
20500549,SAC,PHX,119,90,48,2006
20500550,PHI,BKN,90,101,48,2006
20500551,ATL,DET,89,117,48,2006
20500552,ORL,WAS,106,98,48,2006
20500553,IND,CHA,98,92,48,2006
20500554,BOS,MIN,103,96,48,2006
20500555,NOP,MEM,87,79,48,2006
20500556,CHI,NYK,106,104,48,2006
20500557,HOU,DAL,76,103,48,2006
20500558,SAS,MIL,95,92,48,2006
20500559,DEN,CLE,90,89,48,2006
20500560,POR,TOR,96,94,48,2006
20500561,LAC,PHX,102,112,48,2006
20500562,NYK,DET,79,105,48,2006
20500563,SAC,LAL,118,109,48,2006
20500564,PHI,MEM,89,86,48,2006
20500565,WAS,NOP,110,99,48,2006
20500566,ATL,MIL,102,118,48,2006
20500567,BOS,BKN,99,96,48,2006
20500568,CHA,ORL,93,104,48,2006
20500569,MIA,SAS,94,101,48,2006
20500570,MIN,IND,90,85,48,2006
20500571,CHI,HOU,108,109,48,2006
20500572,DEN,UTA,113,83,48,2006
20500573,PHX,LAL,106,93,48,2006
20500574,LAC,DAL,81,101,48,2006
20500575,GSW,CLE,99,79,48,2006
20500576,SEA,TOR,113,121,48,2006
20500577,ORL,SAC,83,78,48,2006
20500578,NYK,NOP,98,109,48,2006
20500579,BKN,BOS,103,83,48,2006
20500580,IND,CHI,89,101,48,2006
20500581,MIL,CHA,101,91,48,2006
20500582,UTA,CLE,90,108,48,2006
20500583,SAS,DEN,85,89,48,2006
20500584,WAS,MEM,82,93,48,2006
20500585,MIN,PHI,84,86,48,2006
20500586,LAC,GSW,105,92,48,2006
20500587,MIA,SAC,119,99,48,2006
20500588,DET,HOU,99,97,48,2006
20500589,PHX,SEA,149,152,48,2006
20500590,POR,DAL,89,95,48,2006
20500591,LAL,TOR,122,104,48,2006
20500592,ATL,IND,104,94,48,2006
20500593,BOS,NOP,91,78,48,2006
20500594,MIL,HOU,80,97,48,2006
20500595,DEN,TOR,107,101,48,2006
20500596,UTA,BKN,89,78,48,2006
20500597,GSW,LAC,93,96,48,2006
20500598,PHI,SAC,109,103,48,2006
20500599,ORL,PHX,111,102,48,2006
20500600,CLE,IND,96,66,48,2006
20500601,MIA,MEM,94,82,48,2006
20500602,MIN,DET,83,107,48,2006
20500603,SAS,CHA,104,76,48,2006
20500604,TOR,CHI,88,104,48,2006
20500605,ATL,CLE,97,106,48,2006
20500606,BOS,WAS,87,89,48,2006
20500607,NYK,SAC,102,106,48,2006
20500608,DET,MIL,106,102,48,2006
20500609,NOP,SAS,68,84,48,2006
20500610,HOU,CHA,102,78,48,2006
20500611,MEM,MIN,107,87,48,2006
20500612,UTA,SEA,94,113,48,2006
20500613,POR,DEN,94,97,48,2006
20500614,LAC,BKN,90,77,48,2006
20500615,GSW,DAL,93,102,48,2006
20500616,PHI,ORL,115,119,48,2006
20500617,MIA,PHX,98,107,48,2006
20500618,SEA,DAL,97,104,48,2006
20500619,ATL,PHX,106,110,48,2006
20500620,IND,CLE,89,93,48,2006
20500621,BOS,SAC,84,74,48,2006
20500622,NYK,ORL,97,94,48,2006
20500623,CHA,MIA,85,91,48,2006
20500624,DET,MEM,95,89,48,2006
20500625,NOP,UTA,76,82,48,2006
20500626,CHI,WAS,90,79,48,2006
20500627,MIL,TOR,108,87,48,2006
20500628,DEN,LAC,87,105,48,2006
20500629,HOU,MIN,92,96,48,2006
20500630,POR,BKN,88,83,48,2006
20500631,LAL,GSW,106,105,48,2006
20500632,WAS,CHA,107,97,48,2006
20500633,PHI,NYK,91,76,48,2006
20500634,MEM,NOP,86,95,48,2006
20500635,CHI,ATL,111,99,48,2006
20500636,SAS,MIN,102,88,48,2006
20500637,DAL,UTA,103,89,48,2006
20500638,SEA,BKN,113,104,48,2006
20500639,LAC,DEN,112,79,48,2006
20500640,GSW,POR,98,83,48,2006
20500641,TOR,SAC,124,123,48,2006
20500642,CLE,PHX,113,106,48,2006
20500643,MIL,BOS,83,79,48,2006
20500644,HOU,MIA,95,101,48,2006
20500645,ORL,PHI,81,89,48,2006
20500646,DET,LAL,102,93,48,2006
20500647,ATL,NYK,120,101,48,2006
20500648,CHA,CLE,91,103,48,2006
20500649,MIA,LAC,118,114,48,2006
20500650,MEM,HOU,86,77,48,2006
20500651,NOP,MIL,94,93,48,2006
20500652,MIN,BOS,110,85,48,2006
20500653,UTA,SAS,70,79,48,2006
20500654,SEA,POR,111,116,48,2006
20500655,PHI,PHX,99,123,48,2006
20500656,WAS,IND,84,79,48,2006
20500657,BKN,DET,91,84,48,2006
20500658,NYK,LAL,97,130,48,2006
20500659,DAL,CHI,98,94,48,2006
20500660,SAC,DEN,98,91,48,2006
20500661,TOR,WAS,117,112,48,2006
20500662,ORL,LAC,94,106,48,2006
20500663,CLE,BKN,91,85,48,2006
20500664,IND,LAL,105,79,48,2006
20500665,BOS,PHX,94,102,48,2006
20500666,CHA,ATL,92,102,48,2006
20500667,DET,MIN,90,74,48,2006
20500668,MEM,DAL,80,81,48,2006
20500669,NOP,CHI,100,95,48,2006
20500670,HOU,MIL,86,84,48,2006
20500671,UTA,DEN,103,90,48,2006
20500672,POR,SAS,82,86,48,2006
20500673,SEA,GSW,111,107,48,2006
20500674,MIA,CLE,101,73,48,2006
20500675,GSW,SAS,86,89,48,2006
20500676,TOR,NYK,104,90,48,2006
20500677,ATL,ORL,96,94,48,2006
20500678,BOS,LAC,81,98,48,2006
20500679,CHA,LAL,112,102,48,2006
20500680,PHI,DET,80,87,48,2006
20500681,HOU,SEA,100,77,48,2006
20500682,UTA,SAC,89,79,48,2006
20500683,POR,MIN,89,85,48,2006
20500684,BKN,MIA,105,92,48,2006
20500685,WAS,ATL,98,85,48,2006
